AÑO;MES;PROVINCIA_DESTINO;TIPO_ORIGEN;GASTO;TRANSACCION
2023;11;Pontevedra;Regional;1502502;48066
2023;11;Pontevedra;Total Nacional;3188784;102295
2023;11;Salamanca;Internacional;880370;20562
2023;11;Salamanca;Interregional;1791518;59716
2023;11;Salamanca;Regional;577988;20396
2023;11;Salamanca;Total Nacional;2369506;80112
2023;11;Santa Cruz de Tenerife;Internacional;39488410;955945
2023;11;Santa Cruz de Tenerife;Interregional;3193199;109170
2023;11;Santa Cruz de Tenerife;Regional;1358660;58625
2023;11;Santa Cruz de Tenerife;Total Nacional;4551858;167795
2023;11;Segovia;Internacional;533507;14435
2023;11;Segovia;Interregional;1554153;40749
2023;11;Segovia;Regional;321244;8891
2023;11;Segovia;Total Nacional;1875397;49640
2023;11;Sevilla;Internacional;9251366;319458
2023;11;Sevilla;Interregional;4705867;169310
2023;11;Sevilla;Regional;5335374;190172
2023;11;Sevilla;Total Nacional;10041241;359482
2023;11;Soria;Internacional;50547;1340
2023;11;Soria;Interregional;715755;19078
2023;11;Soria;Regional;105226;3286
2023;11;Soria;Total Nacional;820981;22364
2023;11;Tarragona;Internacional;4176225;117342
2023;11;Tarragona;Interregional;1619975;60202
2023;11;Tarragona;Regional;5870069;202936
2023;11;Tarragona;Total Nacional;7490044;263138
2023;11;Teruel;Internacional;152009;2800
2023;11;Teruel;Interregional;1059459;28970
2023;11;Teruel;Regional;170748;5382
2023;11;Teruel;Total Nacional;1230207;34352
2023;11;Toledo;Internacional;1138072;29109
2023;11;Toledo;Interregional;4557857;136680
2023;11;Toledo;Regional;632307;21001
2023;11;Toledo;Total Nacional;5190164;157681
2023;11;Valencia/València;Internacional;10984064;440045
2023;11;Valencia/València;Interregional;7374031;279620
2023;11;Valencia/València;Regional;3641600;128939
2023;11;Valencia/València;Total Nacional;11015631;408559
2023;11;Valladolid;Internacional;598587;14196
2023;11;Valladolid;Interregional;1720671;51179
2023;11;Valladolid;Regional;1572544;41087
2023;11;Valladolid;Total Nacional;3293214;92266
2023;11;Zamora;Interregional;816146;20161
2023;11;Zamora;Regional;384316;9696
2023;11;Zamora;Total Nacional;1200462;29857
2023;11;Zaragoza;Internacional;1232737;35639
2023;11;Zaragoza;Interregional;5060875;153820
2023;11;Zaragoza;Regional;839336;24840
2023;11;Zaragoza;Total Nacional;5900211;178660
2023;11;Ávila;Internacional;91241;3155
2023;11;Ávila;Interregional;1516894;43487
2023;11;Ávila;Regional;230021;6774
2023;11;Ávila;Total Nacional;1746915;50261
2023;12;A Coruña;Internacional;1449160;38329
2023;12;A Coruña;Interregional;4677404;145557
2023;12;A Coruña;Regional;3194121;97750
2023;12;A Coruña;Total Nacional;7871525;243307
2023;12;Albacete;Internacional;280911;8080
2023;12;Albacete;Interregional;2265960;68670
2023;12;Albacete;Regional;584581;16047
2023;12;Albacete;Total Nacional;2850541;84717
2023;12;Alicante/Alacant;Internacional;21392537;558731
2023;12;Alicante/Alacant;Interregional;9125683;276405
2023;12;Alicante/Alacant;Regional;2142454;64711
2023;12;Alicante/Alacant;Total Nacional;11268137;341116
2023;12;Almería;Internacional;1231201;31052
2023;12;Almería;Interregional;2097295;59116
2023;12;Almería;Regional;1167915;36941
2023;12;Almería;Total Nacional;3265210;96057
2023;12;Araba/Álava;Interregional;1376663;39882
2023;12;Araba/Álava;Regional;836985;20208
2023;12;Araba/Álava;Total Nacional;2213648;60090
2023;12;Asturias;Internacional;1381372;32232
2023;12;Asturias;Interregional;6601145;169933
2023;12;Asturias;Total Nacional;6601145;169933
2023;12;Badajoz;Internacional;2347405;47965
2023;12;Badajoz;Interregional;3227995;90113
2023;12;Badajoz;Regional;592493;16253
2023;12;Badajoz;Total Nacional;3820488;106366
2023;12;Barcelona;Internacional;47936702;1644807
2023;12;Barcelona;Interregional;14433686;567997
2023;12;Barcelona;Regional;15302922;523523
2023;12;Barcelona;Total Nacional;29736608;1091520
2023;12;Bizkaia;Internacional;2275237;61672
2023;12;Bizkaia;Interregional;4655635;146771
2023;12;Bizkaia;Regional;1349337;31473
2023;12;Bizkaia;Total Nacional;6004971;178244
2023;12;Burgos;Internacional;882208;23784
2023;12;Burgos;Interregional;2876801;77498
2023;12;Burgos;Regional;512774;16276
2023;12;Burgos;Total Nacional;3389575;93774
2023;12;Cantabria;Internacional;690375;20737
2023;12;Cantabria;Interregional;4497329;121764
2023;12;Cantabria;Total Nacional;4497329;121764
2023;12;Castellón/Castelló;Internacional;2247370;48238
2023;12;Castellón/Castelló;Interregional;3137803;89717
2023;12;Castellón/Castelló;Regional;1364510;46719
2023;12;Castellón/Castelló;Total Nacional;4502314;136436
2023;12;Ceuta;Internacional;175541;3968
2023;12;Ceuta;Interregional;602846;24852
2023;12;Ceuta;Total Nacional;602846;24852
2023;12;Ciudad Real;Internacional;303092;9532
2023;12;Ciudad Real;Interregional;2532878;74769
2023;12;Ciudad Real;Regional;572136;14968
2023;12;Ciudad Real;Total Nacional;3105014;89737
2023;12;Cuenca;Internacional;188002;5254
2023;12;Cuenca;Interregional;1949245;55552
2023;12;Cuenca;Regional;292451;9103
2023;12;Cuenca;Total Nacional;2241696;64655
2023;12;Cáceres;Internacional;982799;25727
2023;12;Cáceres;Interregional;2686360;74006
2023;12;Cáceres;Regional;635694;20493
2023;12;Cáceres;Total Nacional;3322054;94499
2023;12;Cádiz;Internacional;5550336;163172
2023;12;Cádiz;Interregional;4600236;147442
2023;12;Cádiz;Regional;3897972;131177
2023;12;Cádiz;Total Nacional;8498208;278619
2023;12;Córdoba;Internacional;1665660;42587
2023;12;Córdoba;Interregional;3227195;91699
2023;12;Córdoba;Regional;2249794;69560
2023;12;Córdoba;Total Nacional;5476988;161259
2023;12;Gipuzkoa;Internacional;5060642;94847
2023;12;Gipuzkoa;Interregional;2476448;73843
2023;12;Gipuzkoa;Regional;778223;20667
2023;12;Gipuzkoa;Total Nacional;3254671;94510
2023;12;Girona;Internacional;27654667;466270
2023;12;Girona;Interregional;1302017;41647
2023;12;Girona;Regional;13457235;390958
2023;12;Girona;Total Nacional;14759252;432605
2023;12;Granada;Internacional;3825015;123428
2023;12;Granada;Interregional;4710873;148646
2023;12;Granada;Regional;3873936;132482
2023;12;Granada;Total Nacional;8584810;281128
2023;12;Guadalajara;Internacional;186443;6055
2023;12;Guadalajara;Interregional;2322419;67502
2023;12;Guadalajara;Regional;148370;5435
2023;12;Guadalajara;Total Nacional;2470790;72937
2023;12;Huelva;Internacional;1129855;27853
2023;12;Huelva;Interregional;1028134;29368
2023;12;Huelva;Regional;1693218;51105
2023;12;Huelva;Total Nacional;2721351;80473
2023;12;Huesca;Internacional;1013596;19655
2023;12;Huesca;Interregional;3293775;82514
2023;12;Huesca;Regional;558699;16947
2023;12;Huesca;Total Nacional;3852474;99461
2023;12;Illes Balears;Internacional;8459714;149966
2023;12;Illes Balears;Interregional;4165706;146193
2023;12;Illes Balears;Total Nacional;4165706;146193
2023;12;Jaén;Internacional;612890;12172
2023;12;Jaén;Interregional;2288901;65135
2023;12;Jaén;Regional;1368858;41912
2023;12;Jaén;Total Nacional;3657759;107047
2023;12;La Rioja;Internacional;345475;7904
2023;12;La Rioja;Interregional;2699095;71371
2023;12;La Rioja;Total Nacional;2699095;71371
2023;12;Las Palmas;Internacional;56669848;1127720
2023;12;Las Palmas;Interregional;5331606;150056
2023;12;Las Palmas;Regional;2044664;62127
2023;12;Las Palmas;Total Nacional;7376271;212183
2023;12;León;Internacional;429956;10727
2023;12;León;Interregional;3395124;93497
2023;12;León;Regional;572904;15884
2023;12;León;Total Nacional;3968028;109381
2023;12;Lleida;Internacional;6578273;114648
2023;12;Lleida;Interregional;2320519;58578
2023;12;Lleida;Regional;5637348;168862
2023;12;Lleida;Total Nacional;7957867;227440
2023;12;Lugo;Internacional;241915;6172
2023;12;Lugo;Interregional;1453916;36991
2023;12;Lugo;Regional;1019710;25978
2023;12;Lugo;Total Nacional;2473626;62969
2023;12;Madrid;Internacional;37347776;1030475
2023;12;Madrid;Interregional;56386201;1897400
2023;12;Madrid;Total Nacional;56386201;1897400
2023;12;Melilla;Internacional;91340;3277
2023;12;Melilla;Interregional;671610;26253
2023;12;Melilla;Total Nacional;671610;26253
2023;12;Murcia;Internacional;3669675;86406
2023;12;Murcia;Interregional;6828242;205514
2023;12;Murcia;Total Nacional;6828242;205514
2023;12;Málaga;Internacional;32227900;832255
2023;12;Málaga;Interregional;8169242;239568
2023;12;Málaga;Regional;5747882;186241
2023;12;Málaga;Total Nacional;13917124;425809
2023;12;Navarra;Internacional;897041;20309
2023;12;Navarra;Interregional;3217249;97970
2023;12;Navarra;Total Nacional;3217249;97970
2023;12;Ourense;Internacional;444818;8691
2023;12;Ourense;Interregional;1145112;28907
2023;12;Ourense;Regional;830521;23617
2023;12;Ourense;Total Nacional;1975633;52524
2023;12;Palencia;Internacional;349467;7549
2023;12;Palencia;Interregional;733209;19569
2023;12;Palencia;Regional;332766;8662
2023;12;Palencia;Total Nacional;1065974;28231
2023;12;Pontevedra;Internacional;2455311;51116
2023;12;Pontevedra;Interregional;2813952;82158
2023;12;Pontevedra;Regional;1843048;57106
2023;12;Pontevedra;Total Nacional;4657000;139264
2023;12;Salamanca;Internacional;1051202;24007
2023;12;Salamanca;Interregional;2645340;76213
2023;12;Salamanca;Regional;706179;20640
2023;12;Salamanca;Total Nacional;3351519;96853
2023;12;Santa Cruz de Tenerife;Internacional;40328806;949331
2023;12;Santa Cruz de Tenerife;Interregional;3998100;115928
2023;12;Santa Cruz de Tenerife;Regional;1532145;61474
2023;12;Santa Cruz de Tenerife;Total Nacional;5530245;177402
2023;12;Segovia;Internacional;490296;12810
2023;12;Segovia;Interregional;2158515;53103
2023;12;Segovia;Regional;390644;9893
2023;12;Segovia;Total Nacional;2549159;62996
2023;12;Sevilla;Internacional;8823892;268786
2023;12;Sevilla;Interregional;6321128;204559
2023;12;Sevilla;Regional;6148886;200515
2023;12;Sevilla;Total Nacional;12470014;405074
2023;12;Soria;Internacional;62281;1812
2023;12;Soria;Interregional;976348;25215
2023;12;Soria;Regional;110253;3354
2023;12;Soria;Total Nacional;1086601;28569
2023;12;Tarragona;Internacional;3791515;97488
2023;12;Tarragona;Interregional;1932637;65996
2023;12;Tarragona;Regional;7576938;246154
2023;12;Tarragona;Total Nacional;9509575;312150
2023;12;Teruel;Internacional;129117;2484
2023;12;Teruel;Interregional;1557139;40669
2023;12;Teruel;Regional;218225;6000
2023;12;Teruel;Total Nacional;1775364;46669
2023;12;Toledo;Internacional;1093517;28755
2023;12;Toledo;Interregional;5998921;171396
2023;12;Toledo;Regional;688302;22097
2023;12;Toledo;Total Nacional;6687223;193493
2023;12;Valencia/València;Internacional;10398783;407347
2023;12;Valencia/València;Interregional;9825451;361241
2023;12;Valencia/València;Regional;4011235;134332
2023;12;Valencia/València;Total Nacional;13836685;495573
2023;12;Valladolid;Internacional;691283;17134
2023;12;Valladolid;Interregional;2409996;70434
2023;12;Valladolid;Regional;1837650;46472
2023;12;Valladolid;Total Nacional;4247646;116906
2023;12;Zamora;Interregional;1220126;30946
2023;12;Zamora;Regional;467117;11518
2023;12;Zamora;Total Nacional;1687243;42464
2023;12;Zaragoza;Internacional;1265304;36928
2023;12;Zaragoza;Interregional;6085120;178887
2023;12;Zaragoza;Regional;971702;27352
2023;12;Zaragoza;Total Nacional;7056822;206239
2023;12;Ávila;Internacional;128526;3785
2023;12;Ávila;Interregional;2103940;58357
2023;12;Ávila;Regional;272911;7287
2023;12;Ávila;Total Nacional;2376851;65644
2024;1;A Coruña;Internacional;1159705;31178
2024;1;A Coruña;Interregional;3283509;114885
2024;1;A Coruña;Regional;2658193;86001
2024;1;A Coruña;Total Nacional;5941701;200886
2024;1;Albacete;Internacional;253492;8720
2024;1;Albacete;Interregional;1428748;46748
2024;1;Albacete;Regional;470981;13862
2024;1;Albacete;Total Nacional;1899729;60610
2024;1;Alicante/Alacant;Internacional;21634425;569249
2024;1;Alicante/Alacant;Interregional;6364149;207929
2024;1;Alicante/Alacant;Regional;1550223;50611
2024;1;Alicante/Alacant;Total Nacional;7914373;258540
2024;1;Almería;Internacional;1239095;31285
2024;1;Almería;Interregional;1393547;43722
2024;1;Almería;Regional;945914;32600
2024;1;Almería;Total Nacional;2339461;76322
2024;1;Araba/Álava;Interregional;938345;30376
2024;1;Araba/Álava;Regional;643397;17885
2024;1;Araba/Álava;Total Nacional;1581743;48261
2024;1;Asturias;Internacional;954030;25141
2024;1;Asturias;Interregional;4125989;116371
2024;1;Asturias;Total Nacional;4125989;116371
2024;1;Badajoz;Internacional;1695214;33439
2024;1;Badajoz;Interregional;1843689;57008
2024;1;Badajoz;Regional;508880;13966
2024;1;Badajoz;Total Nacional;2352569;70974
2024;1;Barcelona;Internacional;45292474;1634850
2024;1;Barcelona;Interregional;11981541;523564
2024;1;Barcelona;Regional;12212698;456379
2024;1;Barcelona;Total Nacional;24194239;979943
2024;1;Bizkaia;Internacional;1793618;51053
2024;1;Bizkaia;Interregional;3395083;112368
2024;1;Bizkaia;Regional;1049374;27516
2024;1;Bizkaia;Total Nacional;4444456;139884
2024;1;Burgos;Internacional;902684;22601
2024;1;Burgos;Interregional;1761234;51709
2024;1;Burgos;Regional;417645;14715
2024;1;Burgos;Total Nacional;2178879;66424
2024;1;Cantabria;Internacional;572811;17650
2024;1;Cantabria;Interregional;3024362;86808
2024;1;Cantabria;Total Nacional;3024362;86808
2024;1;Castellón/Castelló;Internacional;2184846;44710
2024;1;Castellón/Castelló;Interregional;2049553;62836
2024;1;Castellón/Castelló;Regional;1026791;38049
2024;1;Castellón/Castelló;Total Nacional;3076344;100885
2024;1;Ceuta;Internacional;145608;3966
2024;1;Ceuta;Interregional;461423;20641
2024;1;Ceuta;Total Nacional;461423;20641
2024;1;Ciudad Real;Internacional;245458;7885
2024;1;Ciudad Real;Interregional;1552142;48791
2024;1;Ciudad Real;Regional;433667;12469
2024;1;Ciudad Real;Total Nacional;1985809;61260
2024;1;Cuenca;Internacional;154356;4282
2024;1;Cuenca;Interregional;1145475;34412
2024;1;Cuenca;Regional;235973;7688
2024;1;Cuenca;Total Nacional;1381449;42100
2024;1;Cáceres;Internacional;843966;21383
2024;1;Cáceres;Interregional;1604796;47452
2024;1;Cáceres;Regional;510808;17294
2024;1;Cáceres;Total Nacional;2115604;64746
2024;1;Cádiz;Internacional;5126896;152248
2024;1;Cádiz;Interregional;2963026;102885
2024;1;Cádiz;Regional;2837639;99286
2024;1;Cádiz;Total Nacional;5800665;202171
2024;1;Córdoba;Internacional;1515291;39679
2024;1;Córdoba;Interregional;1923108;60029
2024;1;Córdoba;Regional;1658379;54016
2024;1;Córdoba;Total Nacional;3581487;114045
2024;1;Gipuzkoa;Internacional;4495100;82774
2024;1;Gipuzkoa;Interregional;1635696;53856
2024;1;Gipuzkoa;Regional;664154;19184
2024;1;Gipuzkoa;Total Nacional;2299851;73040
2024;1;Girona;Internacional;20797393;367294
2024;1;Girona;Interregional;1053357;35980
2024;1;Girona;Regional;8984478;276014
2024;1;Girona;Total Nacional;10037836;311994
2024;1;Granada;Internacional;4123144;127975
2024;1;Granada;Interregional;3246623;112340
2024;1;Granada;Regional;3345427;119037
2024;1;Granada;Total Nacional;6592050;231377
2024;1;Guadalajara;Internacional;166646;5305
2024;1;Guadalajara;Interregional;1739194;54280
2024;1;Guadalajara;Regional;136034;5337
2024;1;Guadalajara;Total Nacional;1875227;59617
2024;1;Huelva;Internacional;986512;24703
2024;1;Huelva;Interregional;709621;22182
2024;1;Huelva;Regional;1156338;40067
2024;1;Huelva;Total Nacional;1865959;62249
2024;1;Huesca;Internacional;1008369;19341
2024;1;Huesca;Interregional;2620942;66914
2024;1;Huesca;Regional;501434;14981
2024;1;Huesca;Total Nacional;3122375;81895
2024;1;Illes Balears;Internacional;7434998;141962
2024;1;Illes Balears;Interregional;3668879;135739
2024;1;Illes Balears;Total Nacional;3668879;135739
2024;1;Jaén;Internacional;592482;10808
2024;1;Jaén;Interregional;1438093;42565
2024;1;Jaén;Regional;929541;31025
2024;1;Jaén;Total Nacional;2367633;73590
2024;1;La Rioja;Internacional;297037;6533
2024;1;La Rioja;Interregional;1826797;48846
2024;1;La Rioja;Total Nacional;1826797;48846
2024;1;Las Palmas;Internacional;57686868;1206987
2024;1;Las Palmas;Interregional;4615107;143896
2024;1;Las Palmas;Regional;1663500;51512
2024;1;Las Palmas;Total Nacional;6278607;195408
2024;1;León;Internacional;398884;9853
2024;1;León;Interregional;2067258;63101
2024;1;León;Regional;434568;12923
2024;1;León;Total Nacional;2501826;76024
2024;1;Lleida;Internacional;5106069;98133
2024;1;Lleida;Interregional;2040248;52045
2024;1;Lleida;Regional;3878540;124829
2024;1;Lleida;Total Nacional;5918788;176874
2024;1;Lugo;Internacional;190790;5054
2024;1;Lugo;Interregional;923264;24163
2024;1;Lugo;Regional;819700;22160
2024;1;Lugo;Total Nacional;1742964;46323
2024;1;Madrid;Internacional;34436228;999285
2024;1;Madrid;Interregional;45773509;1640991
2024;1;Madrid;Total Nacional;45773509;1640991
2024;1;Melilla;Internacional;85998;3104
2024;1;Melilla;Interregional;533968;23307
2024;1;Melilla;Total Nacional;533968;23307
2024;1;Murcia;Internacional;3805792;84752
2024;1;Murcia;Interregional;5114153;163300
2024;1;Murcia;Total Nacional;5114153;163300
2024;1;Málaga;Internacional;32700670;888662
2024;1;Málaga;Interregional;5571769;175876
2024;1;Málaga;Regional;4399656;151050
2024;1;Málaga;Total Nacional;9971425;326926
2024;1;Navarra;Internacional;748603;18471
2024;1;Navarra;Interregional;2364562;79437
2024;1;Navarra;Total Nacional;2364562;79437
2024;1;Ourense;Internacional;278152;5719
2024;1;Ourense;Interregional;640879;17895
2024;1;Ourense;Regional;629778;19116
2024;1;Ourense;Total Nacional;1270656;37011
2024;1;Palencia;Internacional;366089;7649
2024;1;Palencia;Interregional;427813;12350
2024;1;Palencia;Regional;251072;7138
2024;1;Palencia;Total Nacional;678885;19488
2024;1;Pontevedra;Internacional;1246538;23692
2024;1;Pontevedra;Interregional;1509630;52833
2024;1;Pontevedra;Regional;1457108;48217
2024;1;Pontevedra;Total Nacional;2966738;101050
2024;1;Salamanca;Internacional;898301;20689
2024;1;Salamanca;Interregional;1522444;50115
2024;1;Salamanca;Regional;558868;17643
2024;1;Salamanca;Total Nacional;2081312;67758
2024;1;Santa Cruz de Tenerife;Internacional;41317592;968256
2024;1;Santa Cruz de Tenerife;Interregional;3342269;108287
2024;1;Santa Cruz de Tenerife;Regional;1143846;51301
2024;1;Santa Cruz de Tenerife;Total Nacional;4486115;159588
2024;1;Segovia;Internacional;468980;12793
2024;1;Segovia;Interregional;1320681;35868
2024;1;Segovia;Regional;314579;8804
2024;1;Segovia;Total Nacional;1635260;44672
2024;1;Sevilla;Internacional;8097959;263651
2024;1;Sevilla;Interregional;4379033;157851
2024;1;Sevilla;Regional;4838712;168938
